"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"06/22/2018","AQS","340070002","1","11","ppb","10","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"06/23/2018","AQS","340070002","1","6","ppb","6","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"06/24/2018","AQS","340070002","1","11","ppb","10","Camden Spruce Street","21","88.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"06/25/2018","AQS","340070002","1","7","ppb","7","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"06/26/2018","AQS","340070002","1","15","ppb","14","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"06/27/2018","AQS","340070002","1","10","ppb","9","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"06/28/2018","AQS","340070002","1","14","ppb","13","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"06/29/2018","AQS","340070002","1","25","ppb","24","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"06/30/2018","AQS","340070002","1","33","ppb","31","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/01/2018","AQS","340070002","1","17","ppb","16","Camden Spruce Street","21","88.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/02/2018","AQS","340070002","1","31","ppb","29","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/03/2018","AQS","340070002","1","18","ppb","17","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/04/2018","AQS","340070002","1","11","ppb","10","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/05/2018","AQS","340070002","1","10","ppb","9","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/06/2018","AQS","340070002","1","12","ppb","11","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/07/2018","AQS","340070002","1","5","ppb","5","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/08/2018","AQS","340070002","1","21","ppb","20","Camden Spruce Street","21","88.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/09/2018","AQS","340070002","1","21","ppb","20","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/10/2018","AQS","340070002","1","28","ppb","26","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/11/2018","AQS","340070002","1","17","ppb","16","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/12/2018","AQS","340070002","1","10","ppb","9","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/13/2018","AQS","340070002","1","16","ppb","15","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/14/2018","AQS","340070002","1","21","ppb","20","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/15/2018","AQS","340070002","1","19","ppb","18","Camden Spruce Street","21","88.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/16/2018","AQS","340070002","1","28","ppb","26","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/17/2018","AQS","340070002","1","17","ppb","16","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/18/2018","AQS","340070002","1","11","ppb","10","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/19/2018","AQS","340070002","1","14","ppb","13","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/20/2018","AQS","340070002","1","16","ppb","15","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/21/2018","AQS","340070002","1","4","ppb","4","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/22/2018","AQS","340070002","1","6","ppb","6","Camden Spruce Street","21","88.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/23/2018","AQS","340070002","1","7","ppb","7","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/24/2018","AQS","340070002","1","4","ppb","4","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/25/2018","AQS","340070002","1","10","ppb","9","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/26/2018","AQS","340070002","1","16","ppb","15","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/27/2018","AQS","340070002","1","25","ppb","24","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/28/2018","AQS","340070002","1","20","ppb","19","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/29/2018","AQS","340070002","1","11","ppb","10","Camden Spruce Street","21","88.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/30/2018","AQS","340070002","1","25","ppb","24","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"07/31/2018","AQS","340070002","1","8","ppb","8","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/01/2018","AQS","340070002","1","9","ppb","8","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/02/2018","AQS","340070002","1","14","ppb","13","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/03/2018","AQS","340070002","1","16","ppb","15","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/04/2018","AQS","340070002","1","22","ppb","21","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/05/2018","AQS","340070002","1","16","ppb","15","Camden Spruce Street","21","88.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/06/2018","AQS","340070002","1","30","ppb","28","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/07/2018","AQS","340070002","1","19","ppb","18","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/08/2018","AQS","340070002","1","25","ppb","24","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/09/2018","AQS","340070002","1","16","ppb","15","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/10/2018","AQS","340070002","1","26","ppb","25","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/11/2018","AQS","340070002","1","13","ppb","12","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/12/2018","AQS","340070002","1","8","ppb","8","Camden Spruce Street","21","88.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/13/2018","AQS","340070002","1","12","ppb","11","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/14/2018","AQS","340070002","1","22","ppb","21","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/15/2018","AQS","340070002","1","27","ppb","25","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/16/2018","AQS","340070002","1","30","ppb","28","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/17/2018","AQS","340070002","1","22","ppb","21","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/18/2018","AQS","340070002","1","16","ppb","15","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/19/2018","AQS","340070002","1","5","ppb","5","Camden Spruce Street","21","88.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/20/2018","AQS","340070002","1","8","ppb","8","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/21/2018","AQS","340070002","1","7","ppb","7","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/22/2018","AQS","340070002","1","19","ppb","18","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/23/2018","AQS","340070002","1","13","ppb","12","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/24/2018","AQS","340070002","1","19","ppb","18","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/25/2018","AQS","340070002","1","23","ppb","22","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/26/2018","AQS","340070002","1","11","ppb","10","Camden Spruce Street","21","88.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/27/2018","AQS","340070002","1","22","ppb","21","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/28/2018","AQS","340070002","1","31","ppb","29","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/29/2018","AQS","340070002","1","24","ppb","23","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/30/2018","AQS","340070002","1","17","ppb","16","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"08/31/2018","AQS","340070002","1","8","ppb","8","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"09/01/2018","AQS","340070002","1","6","ppb","6","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"09/02/2018","AQS","340070002","1","6","ppb","6","Camden Spruce Street","21","88.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"09/03/2018","AQS","340070002","1","14","ppb","13","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"09/04/2018","AQS","340070002","1","18","ppb","17","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"09/05/2018","AQS","340070002","1","18","ppb","17","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"09/06/2018","AQS","340070002","1","20","ppb","19","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"09/07/2018","AQS","340070002","1","14","ppb","13","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"09/08/2018","AQS","340070002","1","9","ppb","8","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"09/09/2018","AQS","340070002","1","8","ppb","8","Camden Spruce Street","21","88.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"09/10/2018","AQS","340070002","1","12","ppb","11","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"09/11/2018","AQS","340070002","1","17","ppb","16","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"09/12/2018","AQS","340070002","1","18","ppb","17","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"09/13/2018","AQS","340070002","1","7","ppb","7","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"09/14/2018","AQS","340070002","1","8","ppb","8","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"09/15/2018","AQS","340070002","1","10","ppb","9","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"09/16/2018","AQS","340070002","1","7","ppb","7","Camden Spruce Street","21","88.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"09/17/2018","AQS","340070002","1","14","ppb","13","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"09/18/2018","AQS","340070002","1","17","ppb","16","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"09/19/2018","AQS","340070002","1","19","ppb","18","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"09/20/2018","AQS","340070002","1","4","ppb","4","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"09/21/2018","AQS","340070002","1","14","ppb","13","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"09/22/2018","AQS","340070002","1","10","ppb","9","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"09/23/2018","AQS","340070002","1","16","ppb","15","Camden Spruce Street","21","88.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"09/24/2018","AQS","340070002","1","15","ppb","14","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"09/25/2018","AQS","340070002","1","27","ppb","25","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"09/26/2018","AQS","340070002","1","17","ppb","16","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"09/27/2018","AQS","340070002","1","10","ppb","9","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"09/28/2018","AQS","340070002","1","18","ppb","17","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"09/29/2018","AQS","340070002","1","17","ppb","16","Camden Spruce Street","24","100.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"09/30/2018","AQS","340070002","1","24","ppb","23","Camden Spruce Street","21","88.0000","42602","Nitrogen dioxide (NO2)","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.9345590009288","-75.125219"
"01/01/2018","AQS","340110007","1","14","ppb","13","Millville","24","100.0000","42602","Nitrogen dioxide (NO2)","47220","Vineland-Bridgeton, NJ","34","New Jersey","011","Cumberland","39.422273","-75.025204"
"01/02/2018","AQS","340110007","1","18","ppb","17","Millville","24","100.0000","42602","Nitrogen dioxide (NO2)","47220","Vineland-Bridgeton, NJ","34","New Jersey","011","Cumberland","39.422273","-75.025204"
"01/03/2018","AQS","340110007","1","28","ppb","26","Millville","24","100.0000","42602","Nitrogen dioxide (NO2)","47220","Vineland-Bridgeton, NJ","34","New Jersey","011","Cumberland","39.422273","-75.025204"
"01/04/2018","AQS","340110007","1","13","ppb","12","Millville","24","100.0000","42602","Nitrogen dioxide (NO2)","47220","Vineland-Bridgeton, NJ","34","New Jersey","011","Cumberland","39.422273","-75.025204"
"01/05/2018","AQS","340110007","1","4","ppb","4","Millville","24","100.0000","42602","Nitrogen dioxide (NO2)","47220","Vineland-Bridgeton, NJ","34","New Jersey","011","Cumberland","39.422273","-75.025204"
"01/06/2018","AQS","340110007","1","5","ppb","5","Millville","24","100.0000","42602","Nitrogen dioxide (NO2)","47220","Vineland-Bridgeton, NJ","34","New Jersey","011","Cumberland","39.422273","-75.025204"
"01/07/2018","AQS","340110007","1","12","ppb","11","Millville","21","88.0000","42602","Nitrogen dioxide (NO2)","47220","Vineland-Bridgeton, NJ","34","New Jersey","011","Cumberland","39.422273","-75.025204"
"01/08/2018","AQS","340110007","1","12","ppb","11","Millville","24","100.0000","42602","Nitrogen dioxide (NO2)","47220","Vineland-Bridgeton, NJ","34","New Jersey","011","Cumberland","39.422273","-75.025204"
"01/09/2018","AQS","340110007","1","34","ppb","32","Millville","23","96.0000","42602","Nitrogen dioxide (NO2)","47220","Vineland-Bridgeton, NJ","34","New Jersey","011","Cumberland","39.422273","-75.025204"
"01/10/2018","AQS","340110007","1","25","ppb","24","Millville","24","100.0000","42602","Nitrogen dioxide (NO2)","47220","Vineland-Bridgeton, NJ","34","New Jersey","011","Cumberland","39.422273","-75.025204"
"01/11/2018","AQS","340110007","1","31","ppb","29","Millville","24","100.0000","42602","Nitrogen dioxide (NO2)","47220","Vineland-Bridgeton, NJ","34","New Jersey","011","Cumberland","39.422273","-75.025204"
"01/12/2018","AQS","340110007","1","10","ppb","9","Millville","24","100.0000","42602","Nitrogen dioxide (NO2)","47220","Vineland-Bridgeton, NJ","34","New Jersey","011","Cumberland","39.422273","-75.025204"
