"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/02/2018","AQS","340171002","1","0.5","ppm","6","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"01/03/2018","AQS","340171002","1","0.9","ppm","10","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"01/04/2018","AQS","340171002","1","0.9","ppm","10","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"01/05/2018","AQS","340171002","1","0.2","ppm","2","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"01/06/2018","AQS","340171002","1","0.2","ppm","2","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"01/07/2018","AQS","340171002","1","0.6","ppm","7","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"01/08/2018","AQS","340171002","1","0.9","ppm","10","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"01/09/2018","AQS","340171002","1","0.6","ppm","7","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"01/10/2018","AQS","340171002","1","1","ppm","11","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"01/11/2018","AQS","340171002","1","1.2","ppm","14","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"01/12/2018","AQS","340171002","1","0.9","ppm","10","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"01/13/2018","AQS","340171002","1","0.5","ppm","6","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"01/14/2018","AQS","340171002","1","0.2","ppm","2","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"01/15/2018","AQS","340171002","1","0.5","ppm","6","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"01/16/2018","AQS","340171002","1","0.9","ppm","10","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"01/17/2018","AQS","340171002","1","0.8","ppm","9","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"01/18/2018","AQS","340171002","1","0.3","ppm","3","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"01/19/2018","AQS","340171002","1","1","ppm","11","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"01/20/2018","AQS","340171002","1","1.1","ppm","13","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"01/21/2018","AQS","340171002","1","0.8","ppm","9","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"01/22/2018","AQS","340171002","1","1.1","ppm","13","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"01/23/2018","AQS","340171002","1","0.5","ppm","6","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"01/24/2018","AQS","340171002","1","0.2","ppm","2","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"01/25/2018","AQS","340171002","1","0.2","ppm","2","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"01/26/2018","AQS","340171002","1","0.7","ppm","8","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"01/27/2018","AQS","340171002","1","0.9","ppm","10","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"01/28/2018","AQS","340171002","1","0.6","ppm","7","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"01/29/2018","AQS","340171002","1","0.4","ppm","5","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"01/30/2018","AQS","340171002","1","0.3","ppm","3","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"01/31/2018","AQS","340171002","1","0.7","ppm","8","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"02/01/2018","AQS","340171002","1","1","ppm","11","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"02/02/2018","AQS","340171002","1","0.8","ppm","9","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"02/03/2018","AQS","340171002","1","0.8","ppm","9","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"02/04/2018","AQS","340171002","1","0.7","ppm","8","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"02/05/2018","AQS","340171002","1","0.6","ppm","7","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"02/06/2018","AQS","340171002","1","0.8","ppm","9","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"02/07/2018","AQS","340171002","1","0.7","ppm","8","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"02/08/2018","AQS","340171002","1","0.4","ppm","5","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"02/09/2018","AQS","340171002","1","0.8","ppm","9","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"02/10/2018","AQS","340171002","1","1.3","ppm","15","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"02/11/2018","AQS","340171002","1","1.4","ppm","16","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"02/12/2018","AQS","340171002","1","0.5","ppm","6","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"02/13/2018","AQS","340171002","1","0.7","ppm","8","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"02/14/2018","AQS","340171002","1","0.8","ppm","9","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"02/15/2018","AQS","340171002","1","1.2","ppm","14","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"02/16/2018","AQS","340171002","1","1.1","ppm","13","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"02/17/2018","AQS","340171002","1","0.6","ppm","7","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"02/18/2018","AQS","340171002","1","0.5","ppm","6","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"02/19/2018","AQS","340171002","1","0.8","ppm","9","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"02/20/2018","AQS","340171002","1","0.8","ppm","9","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"02/21/2018","AQS","340171002","1","0.6","ppm","7","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"02/22/2018","AQS","340171002","1","0.3","ppm","3","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"02/23/2018","AQS","340171002","1","0.7","ppm","8","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"02/24/2018","AQS","340171002","1","0.6","ppm","7","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"02/25/2018","AQS","340171002","1","0.4","ppm","5","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"02/26/2018","AQS","340171002","1","0.4","ppm","5","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"02/27/2018","AQS","340171002","1","0.5","ppm","6","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"02/28/2018","AQS","340171002","1","0.7","ppm","8","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"03/01/2018","AQS","340171002","1","0.7","ppm","8","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"03/02/2018","AQS","340171002","1","0.4","ppm","5","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"03/03/2018","AQS","340171002","1","0.1","ppm","1","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"03/04/2018","AQS","340171002","1","0.1","ppm","1","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"03/05/2018","AQS","340171002","1","0.2","ppm","2","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"03/06/2018","AQS","340171002","1","0.6","ppm","7","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"03/07/2018","AQS","340171002","1","0.3","ppm","3","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"03/08/2018","AQS","340171002","1","0.4","ppm","5","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"03/09/2018","AQS","340171002","1","0.3","ppm","3","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"03/10/2018","AQS","340171002","1","0.3","ppm","3","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"03/11/2018","AQS","340171002","1","0.3","ppm","3","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"03/12/2018","AQS","340171002","1","0.3","ppm","3","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"03/13/2018","AQS","340171002","1","0.2","ppm","2","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"03/14/2018","AQS","340171002","1","0.3","ppm","3","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"03/15/2018","AQS","340171002","1","0.3","ppm","3","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"03/16/2018","AQS","340171002","1","0.2","ppm","2","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"03/17/2018","AQS","340171002","1","0.2","ppm","2","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
"03/18/2018","AQS","340171002","1","0.3","ppm","3","Jersey City","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.731645000933","-74.066308"
