Date,Source,Site ID,POC,val,UNITS,DAILY_AQI_VALUE,Site_Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2018-10-23,AQS,340392003,3,5.9,ug/m3 LC,25,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-10-24,AQS,340392003,3,3.1,ug/m3 LC,13,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-10-25,AQS,340392003,3,4,ug/m3 LC,17,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-10-26,AQS,340392003,3,4.2,ug/m3 LC,18,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-10-27,AQS,340392003,3,2.3,ug/m3 LC,10,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-10-28,AQS,340392003,3,3.2,ug/m3 LC,13,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-10-29,AQS,340392003,3,3.2,ug/m3 LC,13,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-10-30,AQS,340392003,3,5.2,ug/m3 LC,22,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-10-31,AQS,340392003,3,8.2,ug/m3 LC,34,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-11-01,AQS,340392003,3,11.3,ug/m3 LC,47,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-11-02,AQS,340392003,3,5.7,ug/m3 LC,24,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-11-03,AQS,340392003,3,2,ug/m3 LC,8,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-11-04,AQS,340392003,3,6.4,ug/m3 LC,27,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-11-05,AQS,340392003,3,5,ug/m3 LC,21,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-11-06,AQS,340392003,3,4.2,ug/m3 LC,18,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-11-07,AQS,340392003,3,4.3,ug/m3 LC,18,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-11-08,AQS,340392003,3,4.7,ug/m3 LC,20,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-11-09,AQS,340392003,3,5.9,ug/m3 LC,25,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-11-10,AQS,340392003,3,4.3,ug/m3 LC,18,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-11-11,AQS,340392003,3,9,ug/m3 LC,38,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-11-12,AQS,340392003,3,15.2,ug/m3 LC,58,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-11-13,AQS,340392003,3,6.7,ug/m3 LC,28,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-11-14,AQS,340392003,3,2.3,ug/m3 LC,10,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-11-15,AQS,340392003,3,4.1,ug/m3 LC,17,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-11-16,AQS,340392003,3,3.6,ug/m3 LC,15,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-11-17,AQS,340392003,3,7.7,ug/m3 LC,32,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-11-18,AQS,340392003,3,5.6,ug/m3 LC,23,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-11-19,AQS,340392003,3,19.6,ug/m3 LC,67,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-11-20,AQS,340392003,3,9.2,ug/m3 LC,38,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-11-21,AQS,340392003,3,5.2,ug/m3 LC,22,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-11-22,AQS,340392003,3,1.1,ug/m3 LC,5,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-11-23,AQS,340392003,3,6.3,ug/m3 LC,26,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-11-24,AQS,340392003,3,16.2,ug/m3 LC,60,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-11-25,AQS,340392003,3,5.5,ug/m3 LC,23,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-11-26,AQS,340392003,3,8.8,ug/m3 LC,37,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-11-28,AQS,340392003,3,1.8,ug/m3 LC,8,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-11-29,AQS,340392003,3,2.4,ug/m3 LC,10,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-11-30,AQS,340392003,3,6.9,ug/m3 LC,29,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-01,AQS,340392003,3,10.2,ug/m3 LC,43,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-02,AQS,340392003,3,6.9,ug/m3 LC,29,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-03,AQS,340392003,3,3.5,ug/m3 LC,15,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-04,AQS,340392003,3,1.4,ug/m3 LC,6,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-05,AQS,340392003,3,6,ug/m3 LC,25,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-06,AQS,340392003,3,8.5,ug/m3 LC,35,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-07,AQS,340392003,3,4,ug/m3 LC,17,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-08,AQS,340392003,3,10.3,ug/m3 LC,43,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-09,AQS,340392003,3,10.9,ug/m3 LC,45,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-10,AQS,340392003,3,11.6,ug/m3 LC,48,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-11,AQS,340392003,3,13.2,ug/m3 LC,53,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-12,AQS,340392003,3,18.7,ug/m3 LC,65,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-13,AQS,340392003,3,13.9,ug/m3 LC,55,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-14,AQS,340392003,3,8.5,ug/m3 LC,35,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-15,AQS,340392003,3,10.7,ug/m3 LC,45,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-16,AQS,340392003,3,5.7,ug/m3 LC,24,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-17,AQS,340392003,3,3.6,ug/m3 LC,15,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-18,AQS,340392003,3,2.2,ug/m3 LC,9,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-19,AQS,340392003,3,10.5,ug/m3 LC,44,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-20,AQS,340392003,3,20,ug/m3 LC,68,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-21,AQS,340392003,3,3.9,ug/m3 LC,16,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-22,AQS,340392003,3,3.4,ug/m3 LC,14,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-23,AQS,340392003,3,6,ug/m3 LC,25,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-24,AQS,340392003,3,10,ug/m3 LC,42,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-25,AQS,340392003,3,4.4,ug/m3 LC,18,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-26,AQS,340392003,3,8.9,ug/m3 LC,37,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-27,AQS,340392003,3,10.9,ug/m3 LC,45,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-28,AQS,340392003,3,5.1,ug/m3 LC,21,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-29,AQS,340392003,3,3,ug/m3 LC,13,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-30,AQS,340392003,3,5.6,ug/m3 LC,23,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-12-31,AQS,340392003,3,12.4,ug/m3 LC,52,Rahway,1,100,88101,PM2.5,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.603943,-74.276174
2018-01-02,AQS,340410007,1,8.3,ug/m3 LC,35,Columbia WMA,1,100,88101,PM2.5,10900,"Allentown-Bethlehem-Easton, PA-NJ",34,New Jersey,41,Warren,40.92458,-75.067815
2018-01-05,AQS,340410007,1,3,ug/m3 LC,13,Columbia WMA,1,100,88101,PM2.5,10900,"Allentown-Bethlehem-Easton, PA-NJ",34,New Jersey,41,Warren,40.92458,-75.067815
2018-01-08,AQS,340410007,1,17.9,ug/m3 LC,63,Columbia WMA,1,100,88101,PM2.5,10900,"Allentown-Bethlehem-Easton, PA-NJ",34,New Jersey,41,Warren,40.92458,-75.067815
2018-01-11,AQS,340410007,1,24.3,ug/m3 LC,77,Columbia WMA,1,100,88101,PM2.5,10900,"Allentown-Bethlehem-Easton, PA-NJ",34,New Jersey,41,Warren,40.92458,-75.067815
