Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
10/22/2018,AirNow,340030006,1,0.022,ppm,20,Leonia,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
10/24/2018,AirNow,340030006,1,0.026,ppm,24,Leonia,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
10/25/2018,AirNow,340030006,1,0.03,ppm,28,Leonia,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
10/26/2018,AirNow,340030006,1,0.027,ppm,25,Leonia,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
10/27/2018,AirNow,340030006,1,0.029,ppm,27,Leonia,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
10/28/2018,AirNow,340030006,1,0.022,ppm,20,Leonia,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
10/29/2018,AirNow,340030006,1,0.022,ppm,20,Leonia,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
10/30/2018,AirNow,340030006,1,0.034,ppm,31,Leonia,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
10/31/2018,AirNow,340030006,1,0.033,ppm,31,Leonia,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
11/1/2018,AirNow,340030006,1,0.03,ppm,28,Leonia,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
11/2/2018,AirNow,340030006,1,0.033,ppm,31,Leonia,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
11/3/2018,AirNow,340030006,1,0.029,ppm,27,Leonia,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
11/4/2018,AirNow,340030006,1,0.028,ppm,26,Leonia,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
11/5/2018,AirNow,340030006,1,0.021,ppm,19,Leonia,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
11/6/2018,AirNow,340030006,1,0.007,ppm,6,Leonia,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
1/1/2018,AQS,340070002,1,0.034,ppm,31,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
1/2/2018,AQS,340070002,1,0.024,ppm,22,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
1/3/2018,AQS,340070002,1,0.016,ppm,15,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
1/4/2018,AQS,340070002,1,0.033,ppm,31,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
1/5/2018,AQS,340070002,1,0.031,ppm,29,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
1/6/2018,AQS,340070002,1,0.032,ppm,30,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
1/7/2018,AQS,340070002,1,0.031,ppm,29,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
1/8/2018,AQS,340070002,1,0.023,ppm,21,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
1/9/2018,AQS,340070002,1,0.022,ppm,20,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
1/10/2018,AQS,340070002,1,0.013,ppm,12,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
1/11/2018,AQS,340070002,1,0.028,ppm,26,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
1/12/2018,AQS,340070002,1,0.021,ppm,19,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
1/13/2018,AQS,340070002,1,0.033,ppm,31,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
1/14/2018,AQS,340070002,1,0.033,ppm,31,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
1/15/2018,AQS,340070002,1,0.024,ppm,22,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
1/16/2018,AQS,340070002,1,0.014,ppm,13,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
1/17/2018,AQS,340070002,1,0.022,ppm,20,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
1/18/2018,AQS,340070002,1,0.026,ppm,24,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
1/19/2018,AQS,340070002,1,0.019,ppm,18,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
1/20/2018,AQS,340070002,1,0.027,ppm,25,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
1/21/2018,AQS,340070002,1,0.026,ppm,24,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
1/22/2018,AQS,340070002,1,0.03,ppm,28,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
1/23/2018,AQS,340070002,1,0.026,ppm,24,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
1/24/2018,AQS,340070002,1,0.03,ppm,28,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
1/25/2018,AQS,340070002,1,0.031,ppm,29,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
1/26/2018,AQS,340070002,1,0.025,ppm,23,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
1/27/2018,AQS,340070002,1,0.038,ppm,35,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
1/28/2018,AQS,340070002,1,0.016,ppm,15,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
1/29/2018,AQS,340070002,1,0.019,ppm,18,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
1/30/2018,AQS,340070002,1,0.031,ppm,29,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
1/31/2018,AQS,340070002,1,0.026,ppm,24,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
2/1/2018,AQS,340070002,1,0.015,ppm,14,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
2/2/2018,AQS,340070002,1,0.03,ppm,28,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
2/3/2018,AQS,340070002,1,0.026,ppm,24,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
2/4/2018,AQS,340070002,1,0.021,ppm,19,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
2/5/2018,AQS,340070002,1,0.032,ppm,30,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
2/6/2018,AQS,340070002,1,0.018,ppm,17,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
2/7/2018,AQS,340070002,1,0.03,ppm,28,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
2/8/2018,AQS,340070002,1,0.037,ppm,34,Camden Spruce Street,14,82,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
2/9/2018,AQS,340070002,1,0.032,ppm,30,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
2/10/2018,AQS,340070002,1,0.004,ppm,4,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
2/11/2018,AQS,340070002,1,0.017,ppm,16,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
2/12/2018,AQS,340070002,1,0.034,ppm,31,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
2/13/2018,AQS,340070002,1,0.032,ppm,30,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
2/14/2018,AQS,340070002,1,0.024,ppm,22,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
2/15/2018,AQS,340070002,1,0.005,ppm,5,Camden Spruce Street,14,82,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
2/16/2018,AQS,340070002,1,0.033,ppm,31,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
2/17/2018,AQS,340070002,1,0.035,ppm,32,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
2/18/2018,AQS,340070002,1,0.038,ppm,35,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
2/19/2018,AQS,340070002,1,0.023,ppm,21,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
2/20/2018,AQS,340070002,1,0.017,ppm,16,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
2/21/2018,AQS,340070002,1,0.028,ppm,26,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
2/22/2018,AQS,340070002,1,0.022,ppm,20,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
2/23/2018,AQS,340070002,1,0.025,ppm,23,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
2/24/2018,AQS,340070002,1,0.019,ppm,18,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
2/25/2018,AQS,340070002,1,0.022,ppm,20,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
2/26/2018,AQS,340070002,1,0.027,ppm,25,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
2/27/2018,AirNow,340070002,1,0.034,ppm,31,Camden Spruce Street,18,75,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
2/28/2018,AQS,340070002,1,0.038,ppm,35,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/1/2018,AQS,340070002,1,0.027,ppm,25,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/2/2018,AQS,340070002,1,0.037,ppm,34,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/3/2018,AQS,340070002,1,0.038,ppm,35,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/4/2018,AQS,340070002,1,0.042,ppm,39,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/5/2018,AQS,340070002,1,0.037,ppm,34,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/6/2018,AQS,340070002,1,0.034,ppm,31,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/7/2018,AQS,340070002,1,0.029,ppm,27,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/8/2018,AQS,340070002,1,0.032,ppm,30,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/9/2018,AQS,340070002,1,0.029,ppm,27,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/10/2018,AQS,340070002,1,0.039,ppm,36,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/11/2018,AQS,340070002,1,0.043,ppm,40,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/12/2018,AQS,340070002,1,0.035,ppm,32,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/13/2018,AQS,340070002,1,0.038,ppm,35,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/14/2018,AQS,340070002,1,0.031,ppm,29,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/15/2018,AQS,340070002,1,0.035,ppm,32,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/16/2018,AQS,340070002,1,0.038,ppm,35,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/17/2018,AQS,340070002,1,0.038,ppm,35,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/18/2018,AQS,340070002,1,0.047,ppm,44,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/19/2018,AQS,340070002,1,0.043,ppm,40,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/20/2018,AQS,340070002,1,0.029,ppm,27,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/21/2018,AQS,340070002,1,0.036,ppm,33,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/22/2018,AQS,340070002,1,0.041,ppm,38,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/23/2018,AQS,340070002,1,0.04,ppm,37,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/24/2018,AQS,340070002,1,0.046,ppm,43,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/25/2018,AQS,340070002,1,0.037,ppm,34,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/26/2018,AQS,340070002,1,0.042,ppm,39,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/27/2018,AQS,340070002,1,0.037,ppm,34,Camden Spruce Street,15,88,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/28/2018,AQS,340070002,1,0.016,ppm,15,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/29/2018,AQS,340070002,1,0.041,ppm,38,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/30/2018,AQS,340070002,1,0.036,ppm,33,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
3/31/2018,AQS,340070002,1,0.042,ppm,39,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
4/1/2018,AQS,340070002,1,0.041,ppm,38,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
4/2/2018,AQS,340070002,1,0.035,ppm,32,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
4/3/2018,AQS,340070002,1,0.033,ppm,31,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
4/4/2018,AQS,340070002,1,0.041,ppm,38,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
4/5/2018,AQS,340070002,1,0.039,ppm,36,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
4/6/2018,AQS,340070002,1,0.048,ppm,44,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
4/7/2018,AQS,340070002,1,0.047,ppm,44,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
4/8/2018,AQS,340070002,1,0.045,ppm,42,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
4/9/2018,AQS,340070002,1,0.042,ppm,39,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
4/10/2018,AQS,340070002,1,0.042,ppm,39,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
4/11/2018,AQS,340070002,1,0.043,ppm,40,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
4/12/2018,AQS,340070002,1,0.045,ppm,42,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
4/13/2018,AQS,340070002,1,0.057,ppm,58,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
4/14/2018,AQS,340070002,1,0.053,ppm,49,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
4/15/2018,AQS,340070002,1,0.041,ppm,38,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
4/16/2018,AQS,340070002,1,0.033,ppm,31,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
4/17/2018,AQS,340070002,1,0.033,ppm,31,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
4/18/2018,AQS,340070002,1,0.036,ppm,33,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
4/19/2018,AQS,340070002,1,0.044,ppm,41,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
4/20/2018,AQS,340070002,1,0.043,ppm,40,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
4/21/2018,AQS,340070002,1,0.051,ppm,47,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
4/22/2018,AQS,340070002,1,0.056,ppm,54,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
4/23/2018,AQS,340070002,1,0.058,ppm,61,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
4/24/2018,AQS,340070002,1,0.051,ppm,47,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
