Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/2/2018,AQS,340230011,3,8.1,ug/m3 LC,34,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
1/3/2018,AQS,340230011,3,11.5,ug/m3 LC,48,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
1/4/2018,AQS,340230011,3,8.5,ug/m3 LC,35,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
1/5/2018,AQS,340230011,3,5.1,ug/m3 LC,21,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
1/6/2018,AQS,340230011,3,4.9,ug/m3 LC,20,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
1/7/2018,AQS,340230011,3,5.9,ug/m3 LC,25,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
1/8/2018,AQS,340230011,3,13.2,ug/m3 LC,53,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
1/9/2018,AQS,340230011,3,19.1,ug/m3 LC,66,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
1/10/2018,AQS,340230011,3,14,ug/m3 LC,55,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
1/11/2018,AQS,340230011,3,11.4,ug/m3 LC,48,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
1/12/2018,AQS,340230011,3,4.6,ug/m3 LC,19,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
1/13/2018,AQS,340230011,3,6.7,ug/m3 LC,28,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
1/14/2018,AQS,340230011,3,4.2,ug/m3 LC,18,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
1/15/2018,AQS,340230011,3,7,ug/m3 LC,29,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
1/16/2018,AQS,340230011,3,13.6,ug/m3 LC,54,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
1/17/2018,AQS,340230011,3,16.7,ug/m3 LC,61,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
1/18/2018,AQS,340230011,3,15.2,ug/m3 LC,58,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
1/19/2018,AQS,340230011,3,17.6,ug/m3 LC,63,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
1/20/2018,AQS,340230011,3,10.7,ug/m3 LC,45,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
1/21/2018,AQS,340230011,3,12.8,ug/m3 LC,52,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
1/22/2018,AQS,340230011,3,19.8,ug/m3 LC,67,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
1/23/2018,AQS,340230011,3,9.4,ug/m3 LC,39,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
1/24/2018,AQS,340230011,3,2,ug/m3 LC,8,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
1/25/2018,AQS,340230011,3,5.5,ug/m3 LC,23,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
1/26/2018,AQS,340230011,3,9.7,ug/m3 LC,40,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
1/27/2018,AQS,340230011,3,8.4,ug/m3 LC,35,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
1/28/2018,AQS,340230011,3,7.7,ug/m3 LC,32,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
1/29/2018,AQS,340230011,3,8.6,ug/m3 LC,36,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
1/30/2018,AQS,340230011,3,7.5,ug/m3 LC,31,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
1/31/2018,AQS,340230011,3,5.9,ug/m3 LC,25,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
2/1/2018,AQS,340230011,3,9.2,ug/m3 LC,38,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
2/2/2018,AQS,340230011,3,7.4,ug/m3 LC,31,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
2/3/2018,AQS,340230011,3,8.2,ug/m3 LC,34,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
2/4/2018,AQS,340230011,3,7.2,ug/m3 LC,30,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
2/5/2018,AQS,340230011,3,7.9,ug/m3 LC,33,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
2/6/2018,AQS,340230011,3,11.2,ug/m3 LC,47,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
2/7/2018,AQS,340230011,3,13.2,ug/m3 LC,53,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
2/8/2018,AQS,340230011,3,8.4,ug/m3 LC,35,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
2/9/2018,AQS,340230011,3,15.4,ug/m3 LC,58,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
2/10/2018,AQS,340230011,3,17.6,ug/m3 LC,63,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
2/11/2018,AQS,340230011,3,6.2,ug/m3 LC,26,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
2/12/2018,AQS,340230011,3,7.2,ug/m3 LC,30,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
2/13/2018,AQS,340230011,3,7.3,ug/m3 LC,30,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
2/14/2018,AQS,340230011,3,9,ug/m3 LC,38,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
2/15/2018,AQS,340230011,3,14.5,ug/m3 LC,56,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
2/16/2018,AQS,340230011,3,7.5,ug/m3 LC,31,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
2/17/2018,AQS,340230011,3,5.1,ug/m3 LC,21,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
2/18/2018,AQS,340230011,3,8.8,ug/m3 LC,37,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
2/19/2018,AQS,340230011,3,11.6,ug/m3 LC,48,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
2/20/2018,AQS,340230011,3,12,ug/m3 LC,50,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
2/21/2018,AQS,340230011,3,11.1,ug/m3 LC,46,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
2/22/2018,AQS,340230011,3,4.9,ug/m3 LC,20,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
2/23/2018,AQS,340230011,3,5.9,ug/m3 LC,25,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
2/24/2018,AQS,340230011,3,7.8,ug/m3 LC,33,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
2/25/2018,AQS,340230011,3,6.8,ug/m3 LC,28,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
2/26/2018,AQS,340230011,3,6.7,ug/m3 LC,28,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
2/27/2018,AQS,340230011,3,5.9,ug/m3 LC,25,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
2/28/2018,AQS,340230011,3,7.4,ug/m3 LC,31,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/1/2018,AQS,340230011,3,15.6,ug/m3 LC,58,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/2/2018,AQS,340230011,3,5.3,ug/m3 LC,22,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/3/2018,AQS,340230011,3,4.2,ug/m3 LC,18,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/4/2018,AQS,340230011,3,2.9,ug/m3 LC,12,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/5/2018,AQS,340230011,3,2.8,ug/m3 LC,12,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/6/2018,AQS,340230011,3,5.9,ug/m3 LC,25,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/7/2018,AQS,340230011,3,2.8,ug/m3 LC,12,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/8/2018,AQS,340230011,3,6.6,ug/m3 LC,28,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/9/2018,AQS,340230011,3,6.6,ug/m3 LC,28,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/10/2018,AQS,340230011,3,6.2,ug/m3 LC,26,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/11/2018,AQS,340230011,3,5.2,ug/m3 LC,22,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/12/2018,AQS,340230011,3,5.2,ug/m3 LC,22,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/13/2018,AQS,340230011,3,3.6,ug/m3 LC,15,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/14/2018,AQS,340230011,3,5.4,ug/m3 LC,23,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/15/2018,AQS,340230011,3,9.3,ug/m3 LC,39,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/16/2018,AQS,340230011,3,6.5,ug/m3 LC,27,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/17/2018,AQS,340230011,3,4.2,ug/m3 LC,18,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/18/2018,AQS,340230011,3,3.1,ug/m3 LC,13,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/19/2018,AQS,340230011,3,5.1,ug/m3 LC,21,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/20/2018,AQS,340230011,3,7.5,ug/m3 LC,31,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/21/2018,AQS,340230011,3,6.4,ug/m3 LC,27,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/22/2018,AQS,340230011,3,3.9,ug/m3 LC,16,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/23/2018,AQS,340230011,3,3,ug/m3 LC,13,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/24/2018,AQS,340230011,3,3.3,ug/m3 LC,14,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/25/2018,AQS,340230011,3,6.3,ug/m3 LC,26,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/26/2018,AQS,340230011,3,5.8,ug/m3 LC,24,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/27/2018,AQS,340230011,3,5.7,ug/m3 LC,24,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/28/2018,AQS,340230011,3,11,ug/m3 LC,46,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/29/2018,AQS,340230011,3,18.3,ug/m3 LC,64,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/30/2018,AQS,340230011,3,14.6,ug/m3 LC,56,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
3/31/2018,AQS,340230011,3,3.9,ug/m3 LC,16,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
4/1/2018,AQS,340230011,3,5.4,ug/m3 LC,23,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
4/2/2018,AQS,340230011,3,6.9,ug/m3 LC,29,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
4/3/2018,AQS,340230011,3,7.9,ug/m3 LC,33,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
4/4/2018,AQS,340230011,3,9,ug/m3 LC,38,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
4/5/2018,AQS,340230011,3,6.3,ug/m3 LC,26,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
4/6/2018,AQS,340230011,3,8,ug/m3 LC,33,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
4/7/2018,AQS,340230011,3,5.7,ug/m3 LC,24,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
4/8/2018,AQS,340230011,3,5.3,ug/m3 LC,22,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
4/9/2018,AQS,340230011,3,6,ug/m3 LC,25,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
4/10/2018,AQS,340230011,3,12.6,ug/m3 LC,52,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
4/11/2018,AQS,340230011,3,9.7,ug/m3 LC,40,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
4/12/2018,AQS,340230011,3,12.3,ug/m3 LC,51,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
4/13/2018,AQS,340230011,3,14.7,ug/m3 LC,56,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
4/18/2018,AQS,340230011,3,8.1,ug/m3 LC,34,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
4/19/2018,AQS,340230011,3,6.8,ug/m3 LC,28,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
4/20/2018,AQS,340230011,3,3.5,ug/m3 LC,15,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
4/21/2018,AQS,340230011,3,2.9,ug/m3 LC,12,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
4/22/2018,AQS,340230011,3,6.2,ug/m3 LC,26,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
4/23/2018,AQS,340230011,3,16.3,ug/m3 LC,60,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
4/24/2018,AQS,340230011,3,6.4,ug/m3 LC,27,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
4/25/2018,AQS,340230011,3,8.3,ug/m3 LC,35,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
4/26/2018,AQS,340230011,3,8.7,ug/m3 LC,36,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
4/27/2018,AQS,340230011,3,10.1,ug/m3 LC,42,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
4/28/2018,AQS,340230011,3,12.5,ug/m3 LC,52,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
4/29/2018,AQS,340230011,3,4.5,ug/m3 LC,19,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
4/30/2018,AQS,340230011,3,5.1,ug/m3 LC,21,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
5/1/2018,AQS,340230011,3,8.9,ug/m3 LC,37,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
5/2/2018,AQS,340230011,3,11.7,ug/m3 LC,49,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
5/3/2018,AQS,340230011,3,14.6,ug/m3 LC,56,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
5/4/2018,AQS,340230011,3,14.5,ug/m3 LC,56,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
5/5/2018,AQS,340230011,3,6.9,ug/m3 LC,29,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
5/6/2018,AQS,340230011,3,8.1,ug/m3 LC,34,Rutgers University,1,100,88101,PM2.5 - Local Conditions,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,23,Middlesex,40.46222,-74.429458
